Elapsed time,EKG
00:02:795:508,0
00:02:796:508,0
00:02:797:508,0
00:02:798:508,0
00:02:799:508,0
00:02:800:508,0
00:02:801:508,0
00:02:802:508,0
00:02:803:508,0
00:02:804:508,0
00:02:805:512,0
00:02:806:512,0
00:02:807:512,0
00:02:808:512,0
00:02:809:512,0
00:02:810:512,0
00:02:811:516,0
00:02:812:516,0
00:02:813:516,0
00:02:814:516,0
00:02:815:516,0
00:02:816:516,0
00:02:817:516,0
00:02:818:520,0
00:02:819:520,0
00:02:820:520,0
00:02:821:520,0
00:02:822:524,0
00:02:823:524,0
00:02:824:524,0
00:02:825:524,0
00:02:826:528,0
00:02:827:528,0
00:02:828:528,0
00:02:829:528,0
00:02:830:528,0
00:02:831:528,0
00:02:832:528,0
00:02:833:532,0
00:02:834:540,0
00:02:835:540,0
00:02:836:540,0
00:02:837:540,0
00:02:838:540,0
00:02:839:540,0
00:02:840:540,0
00:02:841:540,0
00:02:842:540,0
00:02:843:540,0
00:02:844:540,0
00:02:845:540,0
00:02:846:540,0
00:02:847:540,0
00:02:848:540,0
00:02:849:540,0
00:02:850:540,0
00:02:851:540,0
00:02:852:540,0
00:02:853:540,0
00:02:854:540,0
00:02:855:544,0
00:02:856:544,0
00:02:857:544,0
00:02:858:544,0
00:02:859:544,0
00:02:860:544,0
00:02:861:544,0
00:02:862:544,0
00:02:863:544,0
00:02:864:544,0
00:02:865:548,0
00:02:866:548,0
